Project ID,Lake ID,Site,Date Sample ,Time Sample,Depth (m),temp,DO (mg/L),DO (%sat),SpCond (uS/cm),pH,ORP,PAR (uE/m2/s),Comments
15,CR,DeepHole,8/11/14,9:10,2,23.9,7.18,88.8,,,,11.8
15,CR,DeepHole,8/11/14,9:10,2.5,23.7,7.2,90.2,,,,10.3
15,CR,DeepHole,8/11/14,9:10,3,23.3,7.11,87.5,,,,7.9
15,CR,DeepHole,8/11/14,9:10,3.5,21.7,7.15,85.5,,,,6.22
15,CR,DeepHole,8/11/14,9:10,4,19.1,8.71,99.2,,,,4.7
15,CR,DeepHole,8/11/14,9:10,4.5,16.1,10.13,108.3,,,,3.6
15,CR,DeepHole,8/11/14,9:10,5,12.9,9,89.9,,,,2.55
15,CR,DeepHole,8/11/14,9:10,5.5,10.5,6.02,56.7,,,,1.8
15,CR,DeepHole,8/11/14,9:10,6,9,3.31,30.1,,,,1.28
15,CR,DeepHole,8/11/14,9:10,6.5,8.1,1.88,16.7,,,,0.95
15,CR,DeepHole,8/11/14,9:10,7,7.5,0.62,5.4,,,,
15,CR,DeepHole,8/11/14,9:10,7.5,6.9,0.26,2.1,,,,,
15,CR,DeepHole,8/11/14,9:10,8,6.7,0.18,1.6,,,,,
15,CR,DeepHole,8/11/14,9:10,9,6.3,0.15,1.3,,,,,
15,CR,DeepHole,8/11/14,9:10,10,6.1,0.13,1.1,,,,,
15,CR,DeepHole,8/11/14,9:10,11,5.9,0.12,1,,,,,
15,CR,DeepHole,8/11/14,9:10,12,5.9,0.1,0.8,,,,,
15,CR,DeepHole,8/11/14,9:10,13,5.9,0.09,0.8,,,,,
15,CR,DeepHole,8/11/14,9:10,14,5.9,0.09,0.7,,,,,
15,HB,DeepHole,8/11/14,13:30,0,21.9,5.52,66.4,,,,104.5,Deck PAR 181.2; rain; JZ; staff gauge= 2.52@ 14:15
15,HB,DeepHole,8/11/14,13:30,0.25,,,,,,,16.1,
15,HB,DeepHole,8/11/14,13:30,0.5,22,5.32,65.1,,,,4.7,
15,HB,DeepHole,8/11/14,13:30,0.75,,,,,,,1.2,
15,HB,DeepHole,8/11/14,13:30,1,20,0.94,10.4,,,,0.5,
15,HB,DeepHole,8/11/14,13:30,1.5,15.4,0.27,2.8,,,,0.1,
15,HB,DeepHole,8/11/14,13:30,2,11.7,0.2,2,,,,,
15,HB,DeepHole,8/11/14,13:30,2.5,8.6,0.2,1.7,,,,,
15,HB,DeepHole,8/11/14,13:30,3,6.7,0.18,1.5,,,,,
15,HB,DeepHole,8/11/14,13:30,3.5,5.7,0.17,1.4,,,,,
15,HB,DeepHole,8/11/14,13:30,4,4.9,0.15,1.2,,,,,
15,HB,DeepHole,8/11/14,13:30,4.5,4.5,0.14,1.1,,,,,
15,HB,DeepHole,8/11/14,13:30,5,4.3,0.14,1.1,,,,,
15,HB,DeepHole,8/11/14,13:30,5.5,4.3,0.13,1,,,,,
15,HB,DeepHole,8/11/14,13:30,6,4.3,0.12,0.9,,,,,
15,HB,DeepHole,8/11/14,13:30,6.5,4.4,0.11,0.9,,,,,
15,HB,DeepHole,8/11/14,13:30,7,4.4,0.1,0.8,,,,,
3,WL,DeepHole,8/12/14,8:50,0,21.4,6.83,81.5,,,,270,"Deck PAR 530; partly cloudy,windy, cold; JZ, BC; stagg=2.01ft @ 12:35"
3,WL,DeepHole,8/12/14,8:50,0.25,,,,,,,196,
3,WL,DeepHole,8/12/14,8:50,0.5,21.5,6.66,79.6,,,,46.8,
3,WL,DeepHole,8/12/14,8:50,0.75,,,,,,,29.5,
3,WL,DeepHole,8/12/14,8:50,1,21.5,6.65,79.3,,,,22,
3,WL,DeepHole,8/12/14,8:50,1.5,21.4,6.54,78.1,,,,20.6,
3,WL,DeepHole,8/12/14,8:50,2,21.3,6.6,78.6,,,,11.7,
3,WL,DeepHole,8/12/14,8:50,2.5,20.3,6.35,74.4,,,,10.5
3,WL,DeepHole,8/12/14,8:50,3,17,10.86,118.3,,,,9
3,WL,DeepHole,8/12/14,8:50,3.5,13.7,10.94,111.3,,,,5
3,WL,DeepHole,8/12/14,8:50,4,10.8,4.2,39.9,,,,
3,WL,DeepHole,8/12/14,8:50,4.5,8.6,0.27,2.4,,,,
3,WL,DeepHole,8/12/14,8:50,5,7.3,0.17,1.5,,,,
3,WL,DeepHole,8/12/14,8:50,5.5,6.3,0.15,1.3,,,,
3,WL,DeepHole,8/12/14,8:50,6,5.6,0.13,1.1,,,,
3,WL,DeepHole,8/12/14,8:50,6.5,5.2,0.12,1,,,,
3,WL,DeepHole,8/12/14,8:50,7,4.9,0.11,0.9,,,,
3,WL,DeepHole,8/12/14,8:50,7.5,4.8,0.11,0.9,,,,
3,WL,DeepHole,8/12/14,8:50,8,4.8,0.09,0.7,,,,
3,WL,DeepHole,8/12/14,8:50,9,4.7,0.08,0.7,,,,
3,WL,DeepHole,8/12/14,8:50,10,4.6,0.07,0.6,,,,
3,WL,DeepHole,8/12/14,8:50,11,4.6,0.09,0.7,,,,
3,WL,DeepHole,8/12/14,8:50,12,4.6,0.06,0.5,,,,
3,WL,DeepHole,8/12/14,8:50,13,4.6,0.06,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,0,21.2,6.6,78.7,,,,1380,"Deck PAR 2330; mostly sunny; JZ, BC; staff= 2.22ft @12:30; inlet staff=0cm @ 12:35 (it's dried up)"
3,EL,DeepHole,8/12/14,10:25,0.25,,,,,,,840,
3,EL,DeepHole,8/12/14,10:25,0.5,21.1,6.51,77.5,,,,460,
3,EL,DeepHole,8/12/14,10:25,0.75,,,,,,,315,
3,EL,DeepHole,8/12/14,10:25,1,21,6.29,74.4,,,,200,
3,EL,DeepHole,8/12/14,10:25,1.5,20.9,6.23,73.6,,,,73,
3,EL,DeepHole,8/12/14,10:25,2,20.6,4.45,52.4,,,,31,
3,EL,DeepHole,8/12/14,10:25,2.5,17.4,0.08,0.9,,,,12.1,
3,EL,DeepHole,8/12/14,10:25,3,13.6,0.09,0.9,,,,,
3,EL,DeepHole,8/12/14,10:25,3.5,10.7,0.08,0.7,,,,,
3,EL,DeepHole,8/12/14,10:25,4,8.5,0.08,0.7,,,,,
3,EL,DeepHole,8/12/14,10:25,4.5,7,0.08,0.7,,,,,
3,EL,DeepHole,8/12/14,10:25,5,6.4,0.08,0.7,,,,,
3,EL,DeepHole,8/12/14,10:25,5.5,5.8,0.08,0.6,,,,,
3,EL,DeepHole,8/12/14,10:25,6,5.5,0.07,0.6,,,,,
3,EL,DeepHole,8/12/14,10:25,6.5,5.1,0.07,0.6,,,,,
3,EL,DeepHole,8/12/14,10:25,7,4.9,0.07,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,7.5,4.7,0.07,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,8,4.6,0.07,0.6,,,,,
3,EL,DeepHole,8/12/14,10:25,9,4.4,0.07,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,10,4.3,0.06,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,11,4.3,0.06,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,12,4.3,0.06,0.5,,,,,
3,EL,DeepHole,8/12/14,10:25,13,4.3,0.05,0.4,,,,,
3,EL,DeepHole,8/12/14,10:25,14,4.3,0.05,0.4,,,,,
15,MO,DeepHole,8/14/14,9:15,0,20,6.47,74,,,,1176,"Deck PAR 1440, Sunny with Slight Wind; JZ; Staff gauge 1.96 ft @ 10:05; Inlet 3 staff = 3.7 cm @ 10:15; Inlet 1 staff = 13.4 cm @ 10:25; Inlet 2 staff = 1.25 inch @ 10:35"
15,MO,DeepHole,8/14/14,9:15,0.25,,,,,,,360,
15,MO,DeepHole,8/14/14,9:15,0.5,19.8,6.01,68.7,,,,140,
15,MO,DeepHole,8/14/14,9:15,0.75,,,,,,,76,
15,MO,DeepHole,8/14/14,9:15,1,19.5,6.56,74.3,,,,38,
15,MO,DeepHole,8/14/14,9:15,1.5,19.4,6.42,72.2,,,,10,
15,MO,DeepHole,8/14/14,9:15,2,17.7,0.72,7.7,,,,2.7,
15,MO,DeepHole,8/14/14,9:15,2.5,13,0.28,2.7,,,,,
15,MO,DeepHole,8/14/14,9:15,3,9.7,0.24,2.2,,,,,
15,MO,DeepHole,8/14/14,9:15,3.5,7.5,0.18,1.5,,,,,
15,MO,DeepHole,8/14/14,9:15,4,6.4,0.17,1.4,,,,,
15,MO,DeepHole,8/14/14,9:15,4.5,5.7,0.17,1.4,,,,,
15,MO,DeepHole,8/14/14,9:15,5,5.3,0.15,1.3,,,,,
15,MO,DeepHole,8/14/14,9:15,5.5,4.9,0.15,1.2,,,,,
15,MO,DeepHole,8/14/14,9:15,6,4.8,0.14,1.2,,,,,
15,MO,DeepHole,8/14/14,9:15,6.5,4.8,0.14,1.1,,,,,
15,MO,DeepHole,8/14/14,9:15,7,4.7,0.13,1,,,,,
3,EL,DeepHole,8/20/14,10:30,0,20.2,6.4,75.4,,,,328.1,Deck PAR 400; Overcast; JZ and SE; staff gauge = 2.17 ft @ 11:45; Inlet staff= o cm completely dry
3,EL,DeepHole,8/20/14,10:30,0.25,,,,,,,189.2,
3,EL,DeepHole,8/20/14,10:30,0.5,20.2,6.64,78.2,,,,94.6,
3,EL,DeepHole,8/20/14,10:30,0.75,,,,,,,54.3,
3,EL,DeepHole,8/20/14,10:30,1,20.2,6.7,78.4,,,,35.6,
3,EL,DeepHole,8/20/14,10:30,1.5,20.2,6.26,73.9,,,,14.1
3,EL,DeepHole,8/20/14,10:30,2,20,5.61,65,,,,6.3
3,EL,DeepHole,8/20/14,10:30,2.5,17.6,0.52,5,,,,2.9
3,EL,DeepHole,8/20/14,10:30,3,13.8,0.2,2,,,,
3,EL,DeepHole,8/20/14,10:30,3.5,11.3,0.12,1.2,,,,
3,EL,DeepHole,8/20/14,10:30,4,8.7,0.1,0.9,,,,
3,EL,DeepHole,8/20/14,10:30,4.5,7.6,0.09,0.8,,,,
3,EL,DeepHole,8/20/14,10:30,5,6.6,0.09,0.8,,,,
3,EL,DeepHole,8/20/14,10:30,5.5,6,0.08,0.7,,,,
3,EL,DeepHole,8/20/14,10:30,6,5.5,0.08,0.7,,,,
3,EL,DeepHole,8/20/14,10:30,6.5,5.2,0.09,0.8,,,,
3,EL,DeepHole,8/20/14,10:30,7,4.9,0.07,0.5,,,,
3,EL,DeepHole,8/20/14,10:30,7.5,4.8,0.06,0.5,,,,
3,EL,DeepHole,8/20/14,10:30,8,4.6,0.06,0.5,,,,
3,EL,DeepHole,8/20/14,10:30,9,4.5,0.06,0.5,,,,
3,EL,DeepHole,8/20/14,10:30,10,4.4,0.06,0.5,,,,
3,EL,DeepHole,8/20/14,10:30,11,4.4,0.05,0.4,,,,,
3,EL,DeepHole,8/20/14,10:30,12,4.4,0.05,0.4,,,,,
3,EL,DeepHole,8/20/14,10:30,13,4.4,0.05,0.4,,,,,
3,EL,DeepHole,8/20/14,10:30,14,4.4,0.05,0.4,,,,,
3,WL,DeepHole,8/20/14,9:00,0,20.3,6.75,78,,,,275,Deck PAR 440; Overcast; JZ and SE; staff gauge = 1.97 ft @ 11:50
3,WL,DeepHole,8/20/14,9:00,0.25,,,,,,,180,
3,WL,DeepHole,8/20/14,9:00,0.5,20.3,6.68,78.2,,,,99.1,
3,WL,DeepHole,8/20/14,9:00,0.75,,,,,,,60.1,
3,WL,DeepHole,8/20/14,9:00,1,20.3,6.39,75.1,,,,40.9,
3,WL,DeepHole,8/20/14,9:00,1.5,20.3,6.5,75.3,,,,26.9,
3,WL,DeepHole,8/20/14,9:00,2,20.3,6.1,71.4,,,,15.3,
3,WL,DeepHole,8/20/14,9:00,2.5,20.1,6.32,73.6,,,,9.2,
3,WL,DeepHole,8/20/14,9:00,3,17.8,8.35,92.9,,,,5.8,
3,WL,DeepHole,8/20/14,9:00,3.5,14.2,10.04,104,,,,3.9,
3,WL,DeepHole,8/20/14,9:00,4,10.9,2.12,20.3,,,,2.7,
3,WL,DeepHole,8/20/14,9:00,4.5,8.9,0.33,2.9,,,,,
3,WL,DeepHole,8/20/14,9:00,5,7.4,0.2,1.7,,,,,
3,WL,DeepHole,8/20/14,9:00,5.5,6.4,0.17,1.5,,,,,
3,WL,DeepHole,8/20/14,9:00,6,5.8,0.15,1.2,,,,,
3,WL,DeepHole,8/20/14,9:00,6.5,5.3,0.13,1.1,,,,,
3,WL,DeepHole,8/20/14,9:00,7,5,0.11,0.9,,,,,
3,WL,DeepHole,8/20/14,9:00,7.5,4.9,0.1,0.8,,,,,
3,WL,DeepHole,8/20/14,9:00,8,4.8,0.09,0.8,,,,,
3,WL,DeepHole,8/20/14,9:00,9,4.7,0.09,0.7,,,,,
3,WL,DeepHole,8/20/14,9:00,10,4.7,0.07,0.6,,,,,
3,WL,DeepHole,8/20/14,9:00,11,4.7,0.07,0.6,,,,,
3,WL,DeepHole,8/20/14,9:00,12,4.6,0.06,0.5,,,,,
3,WL,DeepHole,8/20/14,9:00,13,4.6,0.06,0.5,,,,,
3,WL,DeepHole,8/20/14,9:00,14,4.6,0.05,0.4,,,,,
15,MO,DeepHole,8/23/14,11:45,0,21.3,8.28,97.1,,,,253,Deck PAR 432; Cloudy and Calm; JZ; staff gauge = 1.89 ft @ 11:45; Inlet 3 staff= 4.4 cm @ 13:05; Inlet 1 staff = 14.6 cm @ 13:10; Inlet 2 staff = 1.75 in @ 13:30
15,MO,DeepHole,8/23/14,11:45,0.25,,,,,,,67.6,
15,MO,DeepHole,8/23/14,11:45,0.5,21,7.49,88.5,,,,36,
15,MO,DeepHole,8/23/14,11:45,0.75,,,,,,,19.7,
15,MO,DeepHole,8/23/14,11:45,1,20.2,6.53,76,,,,10.5,
15,MO,DeepHole,8/23/14,11:45,1.5,19.5,4.74,53.3,,,,3.4,
15,MO,DeepHole,8/23/14,11:45,2,17.3,0.4,4.2,,,,1.3,
15,MO,DeepHole,8/23/14,11:45,2.5,14.1,0.22,2.3,,,,,
15,MO,DeepHole,8/23/14,11:45,3,10.3,0.2,1.9,,,,,
15,MO,DeepHole,8/23/14,11:45,3.5,8.3,0.19,1.7,,,,,
15,MO,DeepHole,8/23/14,11:45,4,6.8,0.18,1.5,,,,,
15,MO,DeepHole,8/23/14,11:45,4.5,5.9,0.16,1.3,,,,,
15,MO,DeepHole,8/23/14,11:45,5,5.6,0.15,1.2,,,,,
15,MO,DeepHole,8/23/14,11:45,5.5,5.3,0.14,1.2,,,,,
15,MO,DeepHole,8/23/14,11:45,6,5.1,0.13,1.1,,,,,
15,MO,DeepHole,8/23/14,11:45,6.5,5,0.12,1,,,,,
15,MO,DeepHole,8/23/14,11:45,7,4.9,0.12,1,,,,,
15,HB,DeepHole,8/24/14,11:00,0,21.4,5.62,67,,,,1589,"Deck PAR 2242; Mostly Sunny, Windy; JZ; staff gauge = 2.45 ft. @ 11:00"
15,HB,DeepHole,8/24/14,11:00,0.25,,,,,,,342,
15,HB,DeepHole,8/24/14,11:00,0.5,20.2,4.78,56.1,,,,120
15,HB,DeepHole,8/24/14,11:00,0.75,,,,,,,37.9
15,HB,DeepHole,8/24/14,11:00,1,19,3.18,35.7,,,,14.5
15,HB,DeepHole,8/24/14,11:00,1.5,16.1,0.45,4.7,,,,1.9
15,HB,DeepHole,8/24/14,11:00,2,12.5,0.3,2.9,,,,
15,HB,DeepHole,8/24/14,11:00,2.5,9.8,0.22,2,,,,
15,HB,DeepHole,8/24/14,11:00,3,7.2,0.19,1.7,,,,
15,HB,DeepHole,8/24/14,11:00,3.5,5.7,0.18,1.5,,,,
15,HB,DeepHole,8/24/14,11:00,4,5.1,0.17,1.4,,,,
15,HB,DeepHole,8/24/14,11:00,4.5,4.7,0.16,1.3,,,,
15,HB,DeepHole,8/24/14,11:00,5,4.5,0.15,1.2,,,,
15,HB,DeepHole,8/24/14,11:00,5.5,4.4,0.14,1.2,,,,
15,HB,DeepHole,8/24/14,11:00,6,4.4,0.14,1.1,,,,
15,HB,DeepHole,8/24/14,11:00,6.5,4.4,0.13,1.1,,,,
15,HB,DeepHole,8/24/14,11:00,7,4.4,0.13,1,,,,
15,HB,DeepHole,8/24/14,11:00,7.5,4.4,0.12,1,,,,
15,CR,DeepHole,8/24/14,13:00,0,22,8.05,96.4,,,,660,"Deck PAR 1027; Cloudy, Windy; JZ; Staff gauge = 1.26 ft @ 14:05"
15,CR,DeepHole,8/24/14,13:00,0.25,,,,,,,550,
15,CR,DeepHole,8/24/14,13:00,0.5,22,7.94,96,,,,395,
15,CR,DeepHole,8/24/14,13:00,0.75,,,,,,,337,
15,CR,DeepHole,8/24/14,13:00,1,22,7.99,95.7,,,,290,
15,CR,DeepHole,8/24/14,13:00,1.5,21.8,7.94,95.7,,,,218,
15,CR,DeepHole,8/24/14,13:00,2,21.7,7.96,95.6,,,,152,
15,CR,DeepHole,8/24/14,13:00,2.5,21.7,7.86,94.3,,,,137,
15,CR,DeepHole,8/24/14,13:00,3,21.1,7.78,92.9,,,,123,
15,CR,DeepHole,8/24/14,13:00,3.5,20.8,7.58,90.9,,,,81,
15,CR,DeepHole,8/24/14,13:00,4,19.6,7.49,86.3,,,,55,
15,CR,DeepHole,8/24/14,13:00,4.5,16.6,8.98,97.7,,,,45,
15,CR,DeepHole,8/24/14,13:00,5,13.8,8.74,89.7,,,,31,
15,CR,DeepHole,8/24/14,13:00,5.5,11.8,6.22,60.4,,,,25,
15,CR,DeepHole,8/24/14,13:00,6,9.8,3.19,29.4,,,,17,
15,CR,DeepHole,8/24/14,13:00,6.5,8.8,1.53,13.6,,,,13,
15,CR,DeepHole,8/24/14,13:00,7,8,0.44,3.9,,,,8,
15,CR,DeepHole,8/24/14,13:00,7.5,7.3,0.3,2.6,,,,6,
15,CR,DeepHole,8/24/14,13:00,8,6.8,0.23,2,,,,,
15,CR,DeepHole,8/24/14,13:00,9,6.3,0.21,1.7,,,,,
15,CR,DeepHole,8/24/14,13:00,10,6.1,0.19,1.6,,,,,
15,CR,DeepHole,8/24/14,13:00,11,6,0.16,1.4,,,,,
15,CR,DeepHole,8/24/14,13:00,12,5.8,0.16,1.3,,,,,
15,CR,DeepHole,8/24/14,13:00,13,5.7,0.14,1.2,,,,,
15,CR,DeepHole,8/24/14,13:00,14,5.7,0.14,1.3,,,,,
15,CR,DeepHole,8/24/14,13:00,15,5.7,0.12,1,,,,,
15,MO,DeepHole,9/25/14,13:55,0,16.5,9.17,98.2,,,,620.2,"Partly Sunny; JZ, PK; Minidot: 164; decklight: 1206.4; staff gauge = 2.12 ft; Inlet 3 staff= 4.5 cm; Inlet 1 staff= 15 cm; Inlet 2 staff = 2.5 in; Inlet 3 GPS N 46 15.410' W 89 31.381'; Inlet 1 GPS N 46 15.337' W 89 31.290'; Inlet 2 GPS N 46 15.350' W 89 31.165'"
15,MO,DeepHole,9/25/14,13:55,0.25,,,,,,,176.88,
15,MO,DeepHole,9/25/14,13:55,0.5,16.4,9.17,98,,,,77.55,
15,MO,DeepHole,9/25/14,13:55,0.75,,,,,,,47.41,
15,MO,DeepHole,9/25/14,13:55,1,16,8.92,94.7,,,,22.15,
15,MO,DeepHole,9/25/14,13:55,1.5,14.8,7.92,82,,,,7.14,
15,MO,DeepHole,9/25/14,13:55,2,13.4,7.14,71.3,,,,3.06,
15,MO,DeepHole,9/25/14,13:55,2.5,13,6.63,65.9,,,,,
15,MO,DeepHole,9/25/14,13:55,3,11.8,0.99,9.6,,,,,
15,MO,DeepHole,9/25/14,13:55,3.5,10.3,0.51,4.7,,,,,
15,MO,DeepHole,9/25/14,13:55,4,8.2,0.41,3.6,,,,,
15,MO,DeepHole,9/25/14,13:55,4.5,7.4,0.35,3,,,,,
15,MO,DeepHole,9/25/14,13:55,5,6.6,0.3,2.6,,,,,
15,MO,DeepHole,9/25/14,13:55,5.5,6.1,0.27,2.3,,,,,
15,MO,DeepHole,9/25/14,13:55,6,6,0.26,2.2,,,,,
15,MO,DeepHole,9/25/14,13:55,6.5,5.8,0.25,2.1,,,,,
15,MO,DeepHole,9/25/14,13:55,7,5.7,0.24,2,,,,,
15,CR,DeepHole,9/25/14,9:30,0,15.8,8.81,92.8,,,,254.8,"Mostly cloudy; JZ, PK; WC1 GPS N 46 12.365' W 89 23.254'; WC2 GPS N 46 12.469' W 89 28.353'; Outlet N 46 12.732' W 89 28.342'; Pulled WC1 conductivity logger @ 9:35; Outlet staff= 5.8 cm @10:40; staff gauge; 1.48 ft @ 10:45; MiniDot = 351; decklight 425.3; sed traps pulled @ 10:15-10:30; Sed 2 was crooked pulling up"
15,CR,DeepHole,9/25/14,9:30,0.25,,,,,,,184.23,
15,CR,DeepHole,9/25/14,9:30,0.5,15.8,9,94.8,,,,149.25,
15,CR,DeepHole,9/25/14,9:30,0.75,,,,,,,116.44,
15,CR,DeepHole,9/25/14,9:30,1,15.7,8.82,92.8,,,,71.77,
15,CR,DeepHole,9/25/14,9:30,1.5,15.7,8.83,92.8,,,,57.01
15,CR,DeepHole,9/25/14,9:30,2,15.6,8.83,92.8,,,,46.44
15,CR,DeepHole,9/25/14,9:30,2.5,15.5,8.46,88.6,,,,35.54
15,CR,DeepHole,9/25/14,9:30,3,15.2,8.71,90.6,,,,25.45
15,CR,DeepHole,9/25/14,9:30,3.5,15,8.46,87.6,,,,19.77
15,CR,DeepHole,9/25/14,9:30,4,14.8,8.5,87.7,,,,15.76
15,CR,DeepHole,9/25/14,9:30,4.5,14.7,8.32,85.6,,,,19.64
15,CR,DeepHole,9/25/14,9:30,5,14.6,8.43,86.4,,,,8.74
15,CR,DeepHole,9/25/14,9:30,5.5,14.2,7.87,80.2,,,,4.89
15,CR,DeepHole,9/25/14,9:30,6,13.4,5.93,59.3,,,,3.37
15,CR,DeepHole,9/25/14,9:30,6.5,11.3,0.9,8.4,,,,2.19
15,CR,DeepHole,9/25/14,9:30,7,9.2,0.52,4.7,,,,
15,CR,DeepHole,9/25/14,9:30,7.5,7.9,0.37,3.3,,,,
15,CR,DeepHole,9/25/14,9:30,8,7.5,0.33,2.8,,,,
15,CR,DeepHole,9/25/14,9:30,9,6.7,0.29,2.5,,,,
15,CR,DeepHole,9/25/14,9:30,10,6.5,0.27,2.3,,,,
15,CR,DeepHole,9/25/14,9:30,11,6.1,0.25,2,,,,,
15,CR,DeepHole,9/25/14,9:30,12,6,0.23,1.9,,,,,
15,CR,DeepHole,9/25/14,9:30,13,5.9,0.22,1.8,,,,,
15,CR,DeepHole,9/25/14,9:30,14,5.8,0.21,1.7,,,,,
15,HB,DeepHole,9/25/14,11:20,0,16,7.53,79.6,,,,310.5,"Mostly Cloudy; JZ, PK; light deck: 659.7; MiniDot: 250; WC2 N 46 14.608' W 89 30.323'; WC1 N 46 14.662' W 89 30.355' ; staff gauge= 2.57 ft. @12:00"
15,HB,DeepHole,9/25/14,11:20,0.25,,,,,,,104.92,
15,HB,DeepHole,9/25/14,11:20,0.5,15.5,7.18,75,,,,25,
15,HB,DeepHole,9/25/14,11:20,0.75,,,,,,,12.78,
15,HB,DeepHole,9/25/14,11:20,1,13.3,6.48,64.3,,,,6.18,
15,HB,DeepHole,9/25/14,11:20,1.5,12.6,6.05,59.4,,,,2.4,
15,HB,DeepHole,9/25/14,11:20,2,11.6,3.94,37.6,,,,,
15,HB,DeepHole,9/25/14,11:20,2.5,10.4,0.55,9.8,,,,,
15,HB,DeepHole,9/25/14,11:20,3,8.5,0.37,3.3,,,,,
15,HB,DeepHole,9/25/14,11:20,3.5,7,0.31,2.7,,,,,
15,HB,DeepHole,9/25/14,11:20,4,5.9,0.26,2.2,,,,,
15,HB,DeepHole,9/25/14,11:20,4.5,5.4,0.24,2,,,,,
15,HB,DeepHole,9/25/14,11:20,5,5.1,0.22,1.8,,,,,
15,HB,DeepHole,9/25/14,11:20,5.5,4.8,0.2,1.7,,,,,
15,HB,DeepHole,9/25/14,11:20,6,4.7,0.2,1.6,,,,,
15,HB,DeepHole,9/25/14,11:20,6.5,4.6,0.19,1.5,,,,,
3,WL,DeepHole,9/26/14,9:45,0,16.2,8.8,93.3,,,,790.6,"Sunny Extremely glorious; JZ, PK; decklight=1353.3; staff=2.14 ft @ 11:35"
3,WL,DeepHole,9/26/14,9:45,0.25,,,,,,,394,
3,WL,DeepHole,9/26/14,9:45,0.5,16.2,8.35,88.8,,,,288.8,
3,WL,DeepHole,9/26/14,9:45,0.75,,,,,,,264,
3,WL,DeepHole,9/26/14,9:45,1,15.9,8.58,90.8,,,,222.1,
3,WL,DeepHole,9/26/14,9:45,1.5,15.7,7.76,81.4,,,,147,
3,WL,DeepHole,9/26/14,9:45,2,15,8.22,85.1,,,,101.09,
3,WL,DeepHole,9/26/14,9:45,2.5,14.3,8.21,83.8,,,,40.19,
3,WL,DeepHole,9/26/14,9:45,3,14,8.1,82.2,,,,34.14,
3,WL,DeepHole,9/26/14,9:45,3.5,13.9,7.8,79,,,,17.07,
3,WL,DeepHole,9/26/14,9:45,4,13.1,5.95,57,,,,10.14,
3,WL,DeepHole,9/26/14,9:45,4.5,11.3,0.69,6.6,,,,6.3,
3,WL,DeepHole,9/26/14,9:45,5,9.2,0.26,2.4,,,,,
3,WL,DeepHole,9/26/14,9:45,5.5,7.9,0.24,2.1,,,,,
3,WL,DeepHole,9/26/14,9:45,6,6.7,0.23,1.9,,,,,
3,WL,DeepHole,9/26/14,9:45,6.5,6,0.22,1.8,,,,,
3,WL,DeepHole,9/26/14,9:45,7,5.6,0.22,1.8,,,,,
3,WL,DeepHole,9/26/14,9:45,7.5,5.4,0.21,1.7,,,,,
3,WL,DeepHole,9/26/14,9:45,8,5.2,0.19,1.6,,,,,
3,WL,DeepHole,9/26/14,9:45,9,5.2,0.18,1.5,,,,,
3,WL,DeepHole,9/26/14,9:45,10,5.1,0.17,1.4,,,,,
3,EL,DeepHole,9/26/14,10:35,0,16.5,8.43,90,,,,1008.2,Decklight = 1675.7; staff= 2.35 ft @ 11:30; inlet staff = 3.4 cm @ 11:45
3,EL,DeepHole,9/26/14,10:35,0.25,,,,,,,527,
3,EL,DeepHole,9/26/14,10:35,0.5,16.2,8.21,87.5,,,,309,
3,EL,DeepHole,9/26/14,10:35,0.75,,,,,,,238.9,
3,EL,DeepHole,9/26/14,10:35,1,15.8,8.03,84.5,,,,190.09,
3,EL,DeepHole,9/26/14,10:35,1.5,15,7.71,79.8,,,,120.03,
3,EL,DeepHole,9/26/14,10:35,2,14.3,7.48,76.8,,,,50.35,
3,EL,DeepHole,9/26/14,10:35,2.5,14.1,7.42,75.6,,,,19.88
3,EL,DeepHole,9/26/14,10:35,3,13.8,7.22,73,,,,7.58
3,EL,DeepHole,9/26/14,10:35,3.5,13,5.91,58.6,,,,
3,EL,DeepHole,9/26/14,10:35,4,11.6,0.6,5.6,,,,
3,EL,DeepHole,9/26/14,10:35,4.5,9.4,0.32,2.9,,,,
3,EL,DeepHole,9/26/14,10:35,5,7.6,0.27,2.3,,,,
3,EL,DeepHole,9/26/14,10:35,5.5,6.9,0.23,1.9,,,,
3,EL,DeepHole,9/26/14,10:35,6,6.2,0.21,1.8,,,,
3,EL,DeepHole,9/26/14,10:35,6.5,5.8,0.21,1.7,,,,
3,EL,DeepHole,9/26/14,10:35,7,5.4,0.18,1.5,,,,
3,EL,DeepHole,9/26/14,10:35,7.5,5.1,0.17,1.4,,,,
3,EL,DeepHole,9/26/14,10:35,8,4.9,0.16,1.3,,,,
3,EL,DeepHole,9/26/14,10:35,9,4.7,0.15,1.3,,,,
3,EL,DeepHole,9/26/14,10:35,10,4.6,0.15,1.4,,,,
